variable,tipo de variable,
Proportion.of.seats.held.by.women.in.national.parliaments....,Public.Sector,
Public.credit.registry.coverage....of.adults.,Public.Sector,
"Revenue,.excluding.grants....of.GDP.",Public.Sector,
"Revenue,.excluding.grants..current.LCU.",Public.Sector,
Social.contributions....of.revenue.,Public.Sector,
Social.contributions..current.LCU.,Public.Sector,
Source.data.assessment.of.statistical.capacity..scale.0...100.,Public.Sector,
Statistical.Capacity.Score..Overall.Average...scale.0...100.,Public.Sector,
Statistical.performance.indicators..SPI.:.Overall.score..scale.0.100.,Public.Sector,
Statistical.performance.indicators..SPI.:.Pillar.1.data.use.score..scale.0.100.,Public.Sector,
Statistical.performance.indicators..SPI.:.Pillar.2.data.services.score..scale.0.100.,Public.Sector,
Statistical.performance.indicators..SPI.:.Pillar.3.data.products.score..scale.0.100.,Public.Sector,
Statistical.performance.indicators..SPI.:.Pillar.4.data.sources.score..scale.0.100.,Public.Sector,
Statistical.performance.indicators..SPI.:.Pillar.5.data.infrastructure.score..scale.0.100.,Public.Sector,
Strength.of.legal.rights.index..0.weak.to.12.strong.,Public.Sector,
Subsidies.and.other.transfers....of.expense.,Public.Sector,
Subsidies.and.other.transfers..current.LCU.,Public.Sector,
Tax.payments..number.,Public.Sector,
Tax.revenue....of.GDP.,Public.Sector,
Tax.revenue..current.LCU.,Public.Sector,
Taxes.on.exports....of.tax.revenue.,Public.Sector,
Taxes.on.exports..current.LCU.,Public.Sector,
Taxes.on.goods.and.services....of.revenue.,Public.Sector,
Taxes.on.goods.and.services....value.added.of.industry.and.services.,Public.Sector,
Taxes.on.goods.and.services..current.LCU.,Public.Sector,
"Taxes.on.income,.profits.and.capital.gains....of.revenue.",Public.Sector,
"Taxes.on.income,.profits.and.capital.gains....of.total.taxes.",Public.Sector,
"Taxes.on.income,.profits.and.capital.gains..current.LCU.",Public.Sector,
Taxes.on.international.trade....of.revenue.,Public.Sector,
Taxes.on.international.trade..current.LCU.,Public.Sector,
Time.to.prepare.and.pay.taxes..hours.,Public.Sector,
Total.tax.and.contribution.rate....of.profit.,Public.Sector,
,,
,,
,,
"Charges.for.the.use.of.intellectual.property,.payments..BoP,.current.US$.",Science...Technology,
"Charges.for.the.use.of.intellectual.property,.receipts..BoP,.current.US$.",Science...Technology,
High.technology.exports....of.manufactured.exports.,Science...Technology,
High.technology.exports..current.US$.,Science...Technology,
"Patent.applications,.nonresidents",Science...Technology,
"Patent.applications,.residents",Science...Technology,
Research.and.development.expenditure....of.GDP.,Science...Technology,
Researchers.in.R.D..per.million.people.,Science...Technology,
Scientific.and.technical.journal.articles,Science...Technology,
Technicians.in.R.D..per.million.people.,Science...Technology,
,,
,,
,,
"Adolescent.fertility.rate..births.per.1,000.women.ages.15.19.",Social.Development,
"Children.in.employment,.female....of.female.children.ages.7.14.",Social.Development,
"Children.in.employment,.male....of.male.children.ages.7.14.",Social.Development,
"Children.in.employment,.study.and.work....of.children.in.employment,.ages.7.14.",Social.Development,
"Children.in.employment,.study.and.work,.female....of.female.children.in.employment,.ages.7.14.",Social.Development,
"Children.in.employment,.study.and.work,.male....of.male.children.in.employment,.ages.7.14.",Social.Development,
"Children.in.employment,.total....of.children.ages.7.14.",Social.Development,
"Children.in.employment,.work.only....of.children.in.employment,.ages.7.14.",Social.Development,
"Children.in.employment,.work.only,.female....of.female.children.in.employment,.ages.7.14.",Social.Development,
"Children.in.employment,.work.only,.male....of.male.children.in.employment,.ages.7.14.",Social.Development,
"Labor.force.participation.rate.for.ages.15.24,.female......modeled.ILO.estimate.",Social.Development,
"Labor.force.participation.rate.for.ages.15.24,.male......modeled.ILO.estimate.",Social.Development,
"Labor.force.participation.rate.for.ages.15.24,.total......modeled.ILO.estimate.",Social.Development,
"Labor.force.participation.rate,.female....of.female.population.ages.15+...modeled.ILO.estimate.",Social.Development,
"Labor.force.participation.rate,.female....of.female.population.ages.15.64...modeled.ILO.estimate.",Social.Development,
"Labor.force.participation.rate,.male....of.male.population.ages.15+...modeled.ILO.estimate.",Social.Development,
"Labor.force.participation.rate,.male....of.male.population.ages.15.64...modeled.ILO.estimate.",Social.Development,
"Labor.force.participation.rate,.total....of.total.population.ages.15.64...modeled.ILO.estimate.",Social.Development,
"Life.expectancy.at.birth,.female..years.",Social.Development,
"Life.expectancy.at.birth,.male..years.",Social.Development,
"Literacy.rate,.youth..ages.15.24.,.gender.parity.index..GPI.",Social.Development,
"Prevalence.of.HIV,.female....ages.15.24.",Social.Development,
"Prevalence.of.HIV,.male....ages.15.24.",Social.Development,
Proportion.of.seats.held.by.women.in.national.parliaments....,Social.Development,
Refugee.population.by.country.or.territory.of.asylum,Social.Development,
Refugee.population.by.country.or.territory.of.origin,Social.Development,
"School.enrollment,.primary..gross.,.gender.parity.index..GPI.",Social.Development,
"School.enrollment,.primary.and.secondary..gross.,.gender.parity.index..GPI.",Social.Development,
"School.enrollment,.secondary..gross.,.gender.parity.index..GPI.",Social.Development,
"School.enrollment,.tertiary..gross.,.gender.parity.index..GPI.",Social.Development,
"Unemployment,.female....of.female.labor.force...modeled.ILO.estimate.",Social.Development,
"Unemployment,.male....of.male.labor.force...modeled.ILO.estimate.",Social.Development,
"Vulnerable.employment,.female....of.female.employment...modeled.ILO.estimate.",Social.Development,
"Vulnerable.employment,.male....of.male.employment...modeled.ILO.estimate.",Social.Development,
,,
,,
,,
,,
,,
Adequacy.of.social.insurance.programs....of.total.welfare.of.beneficiary.households.,Social.Protection...Labor,
Adequacy.of.social.protection.and.labor.programs....of.total.welfare.of.beneficiary.households.,Social.Protection...Labor,
Adequacy.of.social.safety.net.programs....of.total.welfare.of.beneficiary.households.,Social.Protection...Labor,
Adequacy.of.unemployment.benefits.and.ALMP....of.total.welfare.of.beneficiary.households.,Social.Protection...Labor,
"Average.working.hours.of.children,.study.and.work,.ages.7.14..hours.per.week.",Social.Protection...Labor,
"Average.working.hours.of.children,.study.and.work,.female,.ages.7.14..hours.per.week.",Social.Protection...Labor,
"Average.working.hours.of.children,.study.and.work,.male,.ages.7.14..hours.per.week.",Social.Protection...Labor,
"Average.working.hours.of.children,.working.only,.ages.7.14..hours.per.week.",Social.Protection...Labor,
"Average.working.hours.of.children,.working.only,.female,.ages.7.14..hours.per.week.",Social.Protection...Labor,
"Average.working.hours.of.children,.working.only,.male,.ages.7.14..hours.per.week.",Social.Protection...Labor,
Benefit.incidence.of.social.insurance.programs.to.poorest.quintile....of.total.social.insurance.benefits.,Social.Protection...Labor,
Benefit.incidence.of.social.protection.and.labor.programs.to.poorest.quintile....of.total.SPL.benefits.,Social.Protection...Labor,
Benefit.incidence.of.social.safety.net.programs.to.poorest.quintile....of.total.safety.net.benefits.,Social.Protection...Labor,
Benefit.incidence.of.unemployment.benefits.and.ALMP.to.poorest.quintile....of.total.U/ALMP.benefits.,Social.Protection...Labor,
Child.employment.in.agriculture....of.economically.active.children.ages.7.14.,Social.Protection...Labor,
"Child.employment.in.agriculture,.female....of.female.economically.active.children.ages.7.14.",Social.Protection...Labor,
"Child.employment.in.agriculture,.male....of.male.economically.active.children.ages.7.14.",Social.Protection...Labor,
Child.employment.in.manufacturing....of.economically.active.children.ages.7.14.,Social.Protection...Labor,
"Child.employment.in.manufacturing,.female....of.female.economically.active.children.ages.7.14.",Social.Protection...Labor,
"Child.employment.in.manufacturing,.male....of.male.economically.active.children.ages.7.14.",Social.Protection...Labor,
Child.employment.in.services....of.economically.active.children.ages.7.14.,Social.Protection...Labor,
"Child.employment.in.services,.female....of.female.economically.active.children.ages.7.14.",Social.Protection...Labor,
"Child.employment.in.services,.male....of.male.economically.active.children.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.female....of.female.children.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.male....of.male.children.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.self.employed....of.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.self.employed,.female....of.female.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.self.employed,.male....of.male.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.study.and.work....of.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.study.and.work,.female....of.female.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.study.and.work,.male....of.male.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.total....of.children.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.unpaid.family.workers....of.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.unpaid.family.workers,.female....of.female.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.unpaid.family.workers,.male....of.male.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.wage.workers....of.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.wage.workers,.female....of.female.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.wage.workers,.male....of.male.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.work.only....of.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.work.only,.female....of.female.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Children.in.employment,.work.only,.male....of.male.children.in.employment,.ages.7.14.",Social.Protection...Labor,
"Contributing.family.workers,.female....of.female.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Contributing.family.workers,.male....of.male.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Contributing.family.workers,.total....of.total.employment...modeled.ILO.estimate.",Social.Protection...Labor,
Coverage.of.social.insurance.programs....of.population.,Social.Protection...Labor,
Coverage.of.social.insurance.programs.in.2nd.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.insurance.programs.in.3rd.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.insurance.programs.in.4th.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.insurance.programs.in.poorest.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.insurance.programs.in.richest.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.protection.and.labor.programs....of.population.,Social.Protection...Labor,
Coverage.of.social.safety.net.programs....of.population.,Social.Protection...Labor,
Coverage.of.social.safety.net.programs.in.2nd.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.safety.net.programs.in.3rd.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.safety.net.programs.in.4th.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.safety.net.programs.in.poorest.quintile....of.population.,Social.Protection...Labor,
Coverage.of.social.safety.net.programs.in.richest.quintile....of.population.,Social.Protection...Labor,
Coverage.of.unemployment.benefits.and.ALMP....of.population.,Social.Protection...Labor,
Coverage.of.unemployment.benefits.and.ALMP.in.2nd.quintile....of.population.,Social.Protection...Labor,
Coverage.of.unemployment.benefits.and.ALMP.in.3rd.quintile....of.population.,Social.Protection...Labor,
Coverage.of.unemployment.benefits.and.ALMP.in.4th.quintile....of.population.,Social.Protection...Labor,
Coverage.of.unemployment.benefits.and.ALMP.in.poorest.quintile....of.population.,Social.Protection...Labor,
Coverage.of.unemployment.benefits.and.ALMP.in.richest.quintile....of.population.,Social.Protection...Labor,
"Employers,.female....of.female.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Employers,.male....of.male.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Employers,.total....of.total.employment...modeled.ILO.estimate.",Social.Protection...Labor,
Employment.in.agriculture....of.total.employment...modeled.ILO.estimate.,Social.Protection...Labor,
"Employment.in.agriculture,.female....of.female.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.in.agriculture,.male....of.male.employment...modeled.ILO.estimate.",Social.Protection...Labor,
Employment.in.industry....of.total.employment...modeled.ILO.estimate.,Social.Protection...Labor,
"Employment.in.industry,.female....of.female.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.in.industry,.male....of.male.employment...modeled.ILO.estimate.",Social.Protection...Labor,
Employment.in.services....of.total.employment...modeled.ILO.estimate.,Social.Protection...Labor,
"Employment.in.services,.female....of.female.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.in.services,.male....of.male.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.15+,.female......modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.15+,.female......national.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.15+,.male......modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.15+,.male......national.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.15+,.total......modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.15+,.total......national.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.ages.15.24,.female......modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.ages.15.24,.female......national.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.ages.15.24,.male......modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.ages.15.24,.male......national.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.ages.15.24,.total......modeled.ILO.estimate.",Social.Protection...Labor,
"Employment.to.population.ratio,.ages.15.24,.total......national.estimate.",Social.Protection...Labor,
Female.share.of.employment.in.senior.and.middle.management....,Social.Protection...Labor,
GDP.per.person.employed..constant.2017.PPP.$.,Social.Protection...Labor,
"Labor.force.participation.rate.for.ages.15.24,.female......modeled.ILO.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate.for.ages.15.24,.female......national.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate.for.ages.15.24,.male......modeled.ILO.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate.for.ages.15.24,.male......national.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate.for.ages.15.24,.total......modeled.ILO.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate.for.ages.15.24,.total......national.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.female....of.female.population.ages.15+...modeled.ILO.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.female....of.female.population.ages.15+...national.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.female....of.female.population.ages.15.64...modeled.ILO.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.male....of.male.population.ages.15+...modeled.ILO.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.male....of.male.population.ages.15+...national.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.male....of.male.population.ages.15.64...modeled.ILO.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.total....of.total.population.ages.15+...modeled.ILO.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.total....of.total.population.ages.15+...national.estimate.",Social.Protection...Labor,
"Labor.force.participation.rate,.total....of.total.population.ages.15.64...modeled.ILO.estimate.",Social.Protection...Labor,
Labor.force.with.advanced.education....of.total.working.age.population.with.advanced.education.,Social.Protection...Labor,
"Labor.force.with.advanced.education,.female....of.female.working.age.population.with.advanced.education.",Social.Protection...Labor,
"Labor.force.with.advanced.education,.male....of.male.working.age.population.with.advanced.education.",Social.Protection...Labor,
Labor.force.with.basic.education....of.total.working.age.population.with.basic.education.,Social.Protection...Labor,
"Labor.force.with.basic.education,.female....of.female.working.age.population.with.basic.education.",Social.Protection...Labor,
"Labor.force.with.basic.education,.male....of.male.working.age.population.with.basic.education.",Social.Protection...Labor,
Labor.force.with.intermediate.education....of.total.working.age.population.with.intermediate.education.,Social.Protection...Labor,
"Labor.force.with.intermediate.education,.female....of.female.working.age.population.with.intermediate.education.",Social.Protection...Labor,
"Labor.force.with.intermediate.education,.male....of.male.working.age.population.with.intermediate.education.",Social.Protection...Labor,
"Labor.force,.female....of.total.labor.force.",Social.Protection...Labor,
"Labor.force,.total",Social.Protection...Labor,
"Part.time.employment,.female....of.total.female.employment.",Social.Protection...Labor,
"Part.time.employment,.male....of.total.male.employment.",Social.Protection...Labor,
"Part.time.employment,.total....of.total.employment.",Social.Protection...Labor,
Ratio.of.female.to.male.labor.force.participation.rate......modeled.ILO.estimate.,Social.Protection...Labor,
Ratio.of.female.to.male.labor.force.participation.rate......national.estimate.,Social.Protection...Labor,
"Self.employed,.female....of.female.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Self.employed,.male....of.male.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Self.employed,.total....of.total.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Share.of.youth.not.in.education,.employment.or.training,.female....of.female.youth.population.",Social.Protection...Labor,
"Share.of.youth.not.in.education,.employment.or.training,.male....of.male.youth.population.",Social.Protection...Labor,
"Share.of.youth.not.in.education,.employment.or.training,.total....of.youth.population.",Social.Protection...Labor,
Unemployment.with.advanced.education....of.total.labor.force.with.advanced.education.,Social.Protection...Labor,
"Unemployment.with.advanced.education,.female....of.female.labor.force.with.advanced.education.",Social.Protection...Labor,
"Unemployment.with.advanced.education,.male....of.male.labor.force.with.advanced.education.",Social.Protection...Labor,
Unemployment.with.basic.education....of.total.labor.force.with.basic.education.,Social.Protection...Labor,
"Unemployment.with.basic.education,.female....of.female.labor.force.with.basic.education.",Social.Protection...Labor,
"Unemployment.with.basic.education,.male....of.male.labor.force.with.basic.education.",Social.Protection...Labor,
Unemployment.with.intermediate.education....of.total.labor.force.with.intermediate.education.,Social.Protection...Labor,
"Unemployment.with.intermediate.education,.female....of.female.labor.force.with.intermediate.education.",Social.Protection...Labor,
"Unemployment.with.intermediate.education,.male....of.male.labor.force.with.intermediate.education.",Social.Protection...Labor,
"Unemployment,.female....of.female.labor.force...modeled.ILO.estimate.",Social.Protection...Labor,
"Unemployment,.female....of.female.labor.force...national.estimate.",Social.Protection...Labor,
"Unemployment,.male....of.male.labor.force...modeled.ILO.estimate.",Social.Protection...Labor,
"Unemployment,.male....of.male.labor.force...national.estimate.",Social.Protection...Labor,
"Unemployment,.total....of.total.labor.force...modeled.ILO.estimate.",Social.Protection...Labor,
"Unemployment,.total....of.total.labor.force...national.estimate.",Social.Protection...Labor,
"Unemployment,.youth.female....of.female.labor.force.ages.15.24...modeled.ILO.estimate.",Social.Protection...Labor,
"Unemployment,.youth.female....of.female.labor.force.ages.15.24...national.estimate.",Social.Protection...Labor,
"Unemployment,.youth.male....of.male.labor.force.ages.15.24...modeled.ILO.estimate.",Social.Protection...Labor,
"Unemployment,.youth.male....of.male.labor.force.ages.15.24...national.estimate.",Social.Protection...Labor,
"Unemployment,.youth.total....of.total.labor.force.ages.15.24...modeled.ILO.estimate.",Social.Protection...Labor,
"Unemployment,.youth.total....of.total.labor.force.ages.15.24...national.estimate.",Social.Protection...Labor,
"Vulnerable.employment,.female....of.female.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Vulnerable.employment,.male....of.male.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Vulnerable.employment,.total....of.total.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Wage.and.salaried.workers,.female....of.female.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Wage.and.salaried.workers,.male....of.male.employment...modeled.ILO.estimate.",Social.Protection...Labor,
"Wage.and.salaried.workers,.total....of.total.employment...modeled.ILO.estimate.",Social.Protection...Labor,
,,
,,
,,
,,
,,
Agricultural.raw.materials.exports....of.merchandise.exports.,Trade,
Agricultural.raw.materials.imports....of.merchandise.imports.,Trade,
Arms.exports..SIPRI.trend.indicator.values.,Trade,
Arms.imports..SIPRI.trend.indicator.values.,Trade,
Average.time.to.clear.exports.through.customs..days.,Trade,
"Binding.coverage,.all.products....",Trade,
"Binding.coverage,.manufactured.products....",Trade,
"Binding.coverage,.primary.products....",Trade,
"Bound.rate,.simple.mean,.all.products....",Trade,
"Bound.rate,.simple.mean,.manufactured.products....",Trade,
"Bound.rate,.simple.mean,.primary.products....",Trade,
Commercial.service.exports..current.US$.,Trade,
Commercial.service.imports..current.US$.,Trade,
"Communications,.computer,.etc.....of.service.exports,.BoP.",Trade,
"Communications,.computer,.etc.....of.service.imports,.BoP.",Trade,
"Computer,.communications.and.other.services....of.commercial.service.exports.",Trade,
"Computer,.communications.and.other.services....of.commercial.service.imports.",Trade,
"Cost.to.export,.border.compliance..US$.",Trade,
"Cost.to.export,.documentary.compliance..US$.",Trade,
"Cost.to.import,.border.compliance..US$.",Trade,
"Cost.to.import,.documentary.compliance..US$.",Trade,
Customs.and.other.import.duties....of.tax.revenue.,Trade,
"Energy.imports,.net....of.energy.use.",Trade,
Export.unit.value.index..2015...100.,Trade,
Export.value.index..2000...100.,Trade,
Export.volume.index..2000...100.,Trade,
Exports.as.a.capacity.to.import..constant.LCU.,Trade,
Exports.of.goods.and.services....of.GDP.,Trade,
"Exports.of.goods.and.services..BoP,.current.US$.",Trade,
Exports.of.goods.and.services..annual...growth.,Trade,
Exports.of.goods.and.services..constant.2015.US$.,Trade,
Exports.of.goods.and.services..current.US$.,Trade,
"Exports.of.goods,.services.and.primary.income..BoP,.current.US$.",Trade,
External.balance.on.goods.and.services....of.GDP.,Trade,
External.balance.on.goods.and.services..current.US$.,Trade,
Food.exports....of.merchandise.exports.,Trade,
Food.imports....of.merchandise.imports.,Trade,
Fuel.exports....of.merchandise.exports.,Trade,
Fuel.imports....of.merchandise.imports.,Trade,
"Goods.exports..BoP,.current.US$.",Trade,
"Goods.imports..BoP,.current.US$.",Trade,
High.technology.exports....of.manufactured.exports.,Trade,
High.technology.exports..current.US$.,Trade,
ICT.goods.exports....of.total.goods.exports.,Trade,
ICT.goods.imports....total.goods.imports.,Trade,
"ICT.service.exports....of.service.exports,.BoP.",Trade,
"ICT.service.exports..BoP,.current.US$.",Trade,
Import.unit.value.index..2015...100.,Trade,
Import.value.index..2000...100.,Trade,
Import.volume.index..2000...100.,Trade,
Imports.of.goods.and.services....of.GDP.,Trade,
"Imports.of.goods.and.services..BoP,.current.US$.",Trade,
Imports.of.goods.and.services..annual...growth.,Trade,
Imports.of.goods.and.services..constant.2015.US$.,Trade,
Imports.of.goods.and.services..current.US$.,Trade,
"Imports.of.goods,.services.and.primary.income..BoP,.current.US$.",Trade,
Insurance.and.financial.services....of.commercial.service.exports.,Trade,
Insurance.and.financial.services....of.commercial.service.imports.,Trade,
"Insurance.and.financial.services....of.service.exports,.BoP.",Trade,
"Insurance.and.financial.services....of.service.imports,.BoP.",Trade,
"International.tourism,.expenditures....of.total.imports.",Trade,
"International.tourism,.expenditures..current.US$.",Trade,
"International.tourism,.expenditures.for.passenger.transport.items..current.US$.",Trade,
"International.tourism,.expenditures.for.travel.items..current.US$.",Trade,
"International.tourism,.number.of.arrivals",Trade,
"International.tourism,.number.of.departures",Trade,
"International.tourism,.receipts....of.total.exports.",Trade,
"International.tourism,.receipts..current.US$.",Trade,
"International.tourism,.receipts.for.passenger.transport.items..current.US$.",Trade,
"International.tourism,.receipts.for.travel.items..current.US$.",Trade,
"Lead.time.to.export,.median.case..days.",Trade,
"Lead.time.to.import,.median.case..days.",Trade,
Logistics.performance.index:.Ability.to.track.and.trace.consignments..1.low.to.5.high.,Trade,
Logistics.performance.index:.Competence.and.quality.of.logistics.services..1.low.to.5.high.,Trade,
Logistics.performance.index:.Ease.of.arranging.competitively.priced.shipments..1.low.to.5.high.,Trade,
Logistics.performance.index:.Efficiency.of.customs.clearance.process..1.low.to.5.high.,Trade,
Logistics.performance.index:.Frequency.with.which.shipments.reach.consignee.within.scheduled.or.expected.time..1.low.to.5.high.,Trade,
Logistics.performance.index:.Overall..1.low.to.5.high.,Trade,
Logistics.performance.index:.Quality.of.trade.and.transport.related.infrastructure..1.low.to.5.high.,Trade,
Manufactures.exports....of.merchandise.exports.,Trade,
Manufactures.imports....of.merchandise.imports.,Trade,
Medium.and.high.tech.exports....manufactured.exports.,Trade,
Merchandise.exports..current.US$.,Trade,
Merchandise.exports.by.the.reporting.economy..current.US$.,Trade,
"Merchandise.exports.by.the.reporting.economy,.residual....of.total.merchandise.exports.",Trade,
Merchandise.exports.to.economies.in.the.Arab.World....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.high.income.economies....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.low..and.middle.income.economies.in.East.Asia...Pacific....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.low..and.middle.income.economies.in.Europe...Central.Asia....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.low..and.middle.income.economies.in.Latin.America...the.Caribbean....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.low..and.middle.income.economies.in.Middle.East...North.Africa....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.low..and.middle.income.economies.in.South.Asia....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.low..and.middle.income.economies.in.Sub.Saharan.Africa....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.low..and.middle.income.economies.outside.region....of.total.merchandise.exports.,Trade,
Merchandise.exports.to.low..and.middle.income.economies.within.region....of.total.merchandise.exports.,Trade,
Merchandise.imports..current.US$.,Trade,
Merchandise.imports.by.the.reporting.economy..current.US$.,Trade,
"Merchandise.imports.by.the.reporting.economy,.residual....of.total.merchandise.imports.",Trade,
Merchandise.imports.from.economies.in.the.Arab.World....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.high.income.economies....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.low..and.middle.income.economies.in.East.Asia...Pacific....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.low..and.middle.income.economies.in.Europe...Central.Asia....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.low..and.middle.income.economies.in.Latin.America...the.Caribbean....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.low..and.middle.income.economies.in.Middle.East...North.Africa....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.low..and.middle.income.economies.in.South.Asia....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.low..and.middle.income.economies.in.Sub.Saharan.Africa....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.low..and.middle.income.economies.outside.region....of.total.merchandise.imports.,Trade,
Merchandise.imports.from.low..and.middle.income.economies.within.region....of.total.merchandise.imports.,Trade,
Merchandise.trade....of.GDP.,Trade,
Net.barter.terms.of.trade.index..2000...100.,Trade,
"Net.trade.in.goods..BoP,.current.US$.",Trade,
"Net.trade.in.goods.and.services..BoP,.current.US$.",Trade,
Ores.and.metals.exports....of.merchandise.exports.,Trade,
Ores.and.metals.imports....of.merchandise.imports.,Trade,
"Service.exports..BoP,.current.US$.",Trade,
"Service.imports..BoP,.current.US$.",Trade,
"Share.of.tariff.lines.with.international.peaks,.all.products....",Trade,
"Share.of.tariff.lines.with.international.peaks,.manufactured.products....",Trade,
"Share.of.tariff.lines.with.international.peaks,.primary.products....",Trade,
"Share.of.tariff.lines.with.specific.rates,.all.products....",Trade,
"Share.of.tariff.lines.with.specific.rates,.manufactured.products....",Trade,
"Share.of.tariff.lines.with.specific.rates,.primary.products....",Trade,
"Tariff.rate,.applied,.simple.mean,.all.products....",Trade,
"Tariff.rate,.applied,.simple.mean,.manufactured.products....",Trade,
"Tariff.rate,.applied,.simple.mean,.primary.products....",Trade,
"Tariff.rate,.applied,.weighted.mean,.all.products....",Trade,
"Tariff.rate,.applied,.weighted.mean,.manufactured.products....",Trade,
"Tariff.rate,.applied,.weighted.mean,.primary.products....",Trade,
"Tariff.rate,.most.favored.nation,.simple.mean,.all.products....",Trade,
"Tariff.rate,.most.favored.nation,.simple.mean,.manufactured.products....",Trade,
"Tariff.rate,.most.favored.nation,.simple.mean,.primary.products....",Trade,
"Tariff.rate,.most.favored.nation,.weighted.mean,.all.products....",Trade,
"Tariff.rate,.most.favored.nation,.weighted.mean,.manufactured.products....",Trade,
